0.000000000000000000e+00 0.000000000000000000e+00
3.383069011759813893e-01 4.412316750270530710e-04
1.108751086673300135e+00 2.093239547855232311e-03
1.598248537529902036e+00 5.031381870453943868e-03
1.831107887662987599e+00 5.651572431847408200e-03
2.197469024876431920e+00 5.771140067201996696e-03
2.586702691099295848e+00 5.884772075955346966e-03
2.888645573227427654e+00 6.046829670495519442e-03
3.074063908571252668e+00 6.208887033311495662e-03
3.170789811600645436e+00 6.320848383249420485e-03
3.216599421927253566e+00 6.381852782835279597e-03
3.237243734517864624e+00 6.411186743544803994e-03
