0.000000000000000000e+00 0.000000000000000000e+00
4.149892748192206549e-01 1.673562231609208287e-04
1.566057522704994431e+00 7.775965480022673437e-04
3.146885386445010369e+00 3.648373594792922708e-03
3.817449597001274064e+00 5.459127095436778522e-03
4.349930033599035184e+00 5.683650437916359585e-03
4.954086827672591120e+00 5.742021852831119891e-03
5.539474343860502081e+00 5.804434607125186739e-03
6.015637576830592081e+00 5.925295944888274956e-03
6.337357430358098398e+00 6.099063946288535432e-03
6.520186358526867565e+00 6.258134304648611292e-03
6.611637578904882240e+00 6.360876481798519166e-03
