1.604325882809121140e-05 4.395674252788417391e-05 6.549632976529632041e-06 1.794476214842408995e-05
5.711388621820745470e-06 1.428861170293949101e-05 4.038560668356322000e-06 1.010348320653006409e-05
5.161788103522635396e-04 1.093821190129240506e-03 4.067699329796679500e-05 8.614775188375301278e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.464827679102832292e-04 4.635172290565758857e-04 2.925043178391626531e-05 5.499425255078733965e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.450686269355294655e-05 4.549313537460797363e-05 5.922409783287393043e-06 1.857194662929304848e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.087522946012335012e-05 3.691247706001377082e-04 7.850696594861336999e-06 5.694251852938984741e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.237013617711340885e-06 2.276298848991054058e-05 4.178292708308396753e-06 1.314202210540017791e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.737694889485275951e-04 1.616230510970373402e-03 1.991834836117730849e-05 1.174324271239580249e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.097655484176399909e-06 1.490234417689251245e-05 3.604593022044232977e-06 1.053744724458687098e-05
6.671004950664638500e-06 3.332899545616108128e-05 3.335516766530701843e-06 1.666411899407595378e-05
2.740220433672391209e-06 7.259779014168188382e-06 2.740223463438343069e-06 7.259745495909029510e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.155537603507397648e-04 1.094446238296908902e-03 3.381680076277897762e-05 8.900300844994503662e-05
2.797169378343511426e-06 7.202830710761887190e-06 2.797170251612922633e-06 7.202797876963521380e-06
6.411603799916232305e-04 7.788396189174484618e-04 5.379078543028017979e-05 6.533251993361656397e-05
1.298964066915875293e-04 5.601035928175512879e-04 1.563852634941805908e-05 6.740313951500259660e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.444924951428117055e-04 2.255075028469999410e-04 2.375332352478365145e-05 3.706848925890648521e-05
1.560873286177155705e-06 8.439125716908080221e-06 1.560877229791204839e-06 8.439077256387237939e-06
2.461709202719264411e-03 4.268290798786322782e-03 9.482798598206880968e-05 1.641219647155530033e-04
