1.911589784573619610e-03 8.733889103518244212e-05 1.063037979642800224e-06 8.232698078813882603e-09 5.370814903926657280e-11 1.349988349568028920e-03 6.177076553899059743e-05 7.518606631360811173e-07 5.899397453115704539e-09 1.041250292966088676e-09
1.185465456788437066e-03 1.329626630030666945e-03 3.972817739334999487e-04 7.553008024641094664e-05 1.209605902485755280e-05 6.842821689941561581e-04 7.669793525221733346e-04 2.293620607876235688e-04 4.362226816393988951e-05 6.986942179655360169e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.401384775260975601e-04 3.795157335300114454e-04 7.103666922625428981e-05 8.460338952298585014e-06 8.487808691448606169e-07 5.400215848572273306e-04 3.794277312803833054e-04 7.104013423679654841e-05 8.461447750468667345e-06 8.489165733752253422e-07
7.151210552756026573e-04 2.584029620733563348e-04 2.487388062544226841e-05 1.523498291744473931e-06 7.860370976331410020e-08 7.148411226326807253e-04 2.583743447239667825e-04 2.487624207674928842e-05 1.523708564903182611e-06 7.862233294670085327e-08
4.811484429896317749e-03 1.865754922434348373e-04 1.927339592144861058e-06 1.266818117073853500e-08 7.014122616055828985e-11 2.144880243647710131e-03 8.348512036184331292e-05 8.624472552890446914e-07 5.769316037332846512e-09 9.878167620433654985e-10
3.044943838010305548e-02 5.049213718948797336e-02 2.230469844473459418e-02 6.269332829222928893e-03 1.484393156558905247e-03 2.905947034995885834e-03 4.626183537323109475e-03 2.097917134058433549e-03 6.005185517762759006e-04 1.431762207720274627e-04
6.563888552615360084e-04 3.031899641019464298e-04 3.730753715536216930e-05 2.920994281341293686e-06 1.926493204962298478e-07 6.561704782237822711e-04 3.031428059367329919e-04 3.731061520599560322e-05 2.921393192841088015e-06 1.926814273785381676e-07
2.022058656763858764e-03 2.202498375448946888e-03 6.390952350716627706e-04 1.179961752790781304e-04 1.835155745211203282e-05 9.039273383296466411e-04 9.835439545901566213e-04 2.858006404348791820e-04 5.280007023874391450e-05 8.213502875230403716e-06
6.320782055835305613e-04 9.129289396296869086e-04 3.512620798291621327e-04 8.599593653157988626e-05 1.773483854750068645e-05 4.469536777894151844e-04 6.451394334165223756e-04 2.483520702383264635e-04 6.082004737986326088e-05 1.254422940880847691e-05
1.074923894564578930e-01 4.983659347037860954e-02 6.155270122325751103e-03 4.837246869082711953e-04 3.202226405263353115e-05 7.924002944340910459e-03 3.790570822684418903e-03 4.870887397174711916e-04 3.860929464244567788e-05 2.565451831247679327e-06
5.350083692283291725e-03 1.527830769773252939e-03 1.162299535995003907e-04 5.626175102246833148e-06 2.294093277566133793e-07 2.015895965335758131e-03 5.771803005031565922e-04 4.396252081346015199e-05 2.128558379042202721e-06 8.680495455790719151e-08
1.038118247811836703e-02 4.146122092110848811e-03 4.411288727934614684e-04 2.986353739964364706e-05 1.703019659293758536e-06 2.665559556767113387e-03 1.068454737154762293e-03 1.140533397559409111e-04 7.726622601930135340e-06 4.407744339511782777e-07
2.417997614654998628e-03 5.476499052847749738e-04 3.304291105998835576e-05 1.268545220867167700e-06 4.102383499571260472e-08 1.394010403867814623e-03 3.161527255041810826e-04 1.908355951518309667e-05 7.327006535370505756e-07 2.369616743696523878e-08
6.611962736403409480e-03 3.820969012948705057e-04 5.882267489543124839e-06 5.761935439885235155e-08 4.754392435302179365e-10 2.488202990297112664e-03 1.445131179302739212e-04 2.225139006413424419e-06 2.180667621742778627e-08 3.292722541479085916e-10
9.445661051816767184e-04 5.458527161339432610e-05 8.403239273313545254e-07 8.231335613118062611e-09 6.791989193288827664e-11 9.439795209111483728e-04 5.459035200839444245e-05 8.404242573034234422e-07 8.225218336121211456e-09 1.357624282883791861e-09
6.207403959631596635e-02 2.889835992389233610e-03 3.583971260701090955e-05 2.828187559700268139e-07 1.879985944697182276e-09 7.376669587580163105e-03 3.608365202649993888e-04 4.479697894692554310e-06 3.541629854791920996e-08 9.878167638311604690e-10
4.459679829942331253e-04 4.258080279233578125e-04 1.083059073303527242e-04 1.752842169522317306e-05 2.389660072266153179e-06 4.459134742149088075e-04 4.256895747273596532e-04 1.083071538975955187e-04 1.753055989877997793e-05 2.390037933007229266e-06
9.155260346100924096e-04 8.418770083624682599e-04 2.062313739645826871e-04 3.214498216741468184e-05 4.220600924753625804e-06 6.472011304851207816e-04 5.949714915221772545e-04 1.458324735878689356e-04 2.273554607624219648e-05 2.985361302110939138e-06
8.805315669448976479e-04 3.187010153149261171e-03 3.072911833100988588e-03 1.885250742517774469e-03 9.742957044078792705e-04 2.791040522089722423e-04 1.006095859547477284e-03 9.699165588020595584e-04 5.958764038741265912e-04 3.082938958602550765e-04
1.471627766367999968e-03 1.217803047974364006e-03 2.684628990345938604e-04 3.765683909051631417e-05 4.449447595256117438e-06 8.492194364937510984e-04 7.025539338358898758e-04 1.550112286679718567e-04 2.174946587338949207e-05 2.570115762231804086e-06
3.879351519546525573e-02 5.567806879809511500e-02 2.128812091046072830e-02 5.178963629378863232e-03 1.061331466647663646e-03 3.514671367424537004e-03 4.847283741458034700e-03 1.914436240067439064e-03 4.744015347897484556e-04 9.785284207598292882e-05
1.507087535511875132e-03 3.703709126780418970e-03 2.424730086034054821e-03 1.010048664229712401e-03 3.544245875253260181e-04 5.030686685572183367e-04 1.231634426472583057e-03 8.071544185772230439e-04 3.367655766125389038e-04 1.182703400186799913e-04
1.758072794211695822e-03 2.334777016188560594e-04 8.260039062513158115e-06 1.859392866343512196e-07 3.525841840712473640e-09 1.241763823074160155e-03 1.651038762714008667e-04 5.842080865792991273e-06 1.315165729121218523e-07 2.464047931500795628e-09
3.784082415623668538e-03 6.360980484229505905e-03 2.848496403391465037e-03 8.116329234875152565e-04 1.948077733724407068e-04 1.012095181875311218e-03 1.692728313200102253e-03 7.604006315514393434e-04 2.171655245571670837e-04 5.217137151353700136e-05
9.630742389941104875e-04 8.205271895500576562e-04 1.862320066794431739e-04 2.689478253525834361e-05 3.271782293978731104e-06 6.807813859246495368e-04 5.798955370027030235e-04 1.316929465530206013e-04 1.902227767530322719e-05 2.314234872440929442e-06
8.302893588214566023e-04 4.097890887358124345e-03 5.387898984319905438e-03 4.507449470436242223e-03 3.176471299014549388e-03 1.966766056427817063e-04 9.644903005275106767e-04 1.265829867264665247e-03 1.060293223142018230e-03 7.484874452003872350e-04
7.780197555899759365e-03 6.942797123719679497e-02 1.650465538195222681e-01 2.496495654306309930e-01 3.180957119567009439e-01 3.357997521643498080e-04 2.558932040783845792e-03 5.390423803883967295e-03 7.477779410939715786e-03 8.828692008500680158e-03
3.919914909502830724e-03 2.729399992908532191e-02 5.062742839611455992e-02 5.975261522714880869e-02 5.940604153810147281e-02 2.929102378773601836e-04 1.929758524924012628e-03 3.474900966980179039e-03 4.078793441935284203e-03 4.074926930403847264e-03
6.549171717641799617e-03 4.427619104365732028e-04 7.974110754593866091e-06 9.137905077061247994e-08 8.820917329899202741e-10 2.464729681895616500e-03 1.674471246693158978e-04 3.016433158425667765e-06 3.457986111265200177e-08 nan
5.926718050213164446e-04 3.472831473558812831e-04 5.421023450846718106e-05 5.384324565316234157e-06 4.504886181866396555e-07 5.925124009876740630e-04 3.472138154260579184e-04 5.421379087754436002e-05 5.385046716543340038e-06 4.505604063781195009e-07
7.449872862019368824e-03 5.395867715500823891e-04 1.041122572487118703e-05 1.278188179743011688e-07 1.321875053861276683e-09 2.621095992128303926e-03 1.908951143552873187e-04 3.684412393751954552e-06 4.525428164429159753e-08 0.000000000000000000e+00
1.045369092363523933e-03 1.360020152411545169e-03 4.713561387985620854e-04 1.039454202320655440e-04 1.930919630366290107e-05 6.034993904937455914e-04 7.844876086362793412e-04 2.721071372269724632e-04 6.003179424898158793e-05 1.115332414349150233e-05
1.599915347127556231e-03 2.281370000813742749e-03 8.666077811827488375e-04 2.094603427615915336e-04 4.264652825525239166e-05 7.155173698716780313e-04 1.018684143558792410e-03 3.874550844773311459e-04 9.371922742448849069e-05 1.908660249708636728e-05
1.710602310967646034e-02 7.078637998244308172e-02 7.803303299449249053e-02 5.473430901274123350e-02 3.234025490072212072e-02 1.143015586805914887e-03 4.298964467092142479e-03 4.665917742465702095e-03 3.373572616445148428e-03 2.049999527630606139e-03
5.952618308944224168e-04 3.134306784418061653e-03 4.396459789439699506e-03 3.923892275587759215e-03 2.950079319661513821e-03 1.543494503637040890e-04 8.085301643762281363e-04 1.132206653595041555e-03 1.011287760220066405e-03 7.612948587035025432e-04
1.828401216404262897e-03 3.903413862618387853e-03 2.219963502512189990e-03 8.033400828044712227e-04 2.448813357422974235e-04 6.101281961307846108e-04 1.297783911918022701e-03 7.391425648009045373e-04 2.679011268767810222e-04 8.172504221098712775e-05
2.887012277201339572e-03 1.118262087616006539e-04 1.153896105332563593e-06 7.576037575063310214e-09 4.190070512777310796e-11 1.663621023435923234e-03 6.458426887714315597e-05 6.664414257073418733e-07 4.368290114550102476e-09 nan
5.137019344500615148e-03 9.812384770795157252e-03 4.993051828203975973e-03 1.616627441023643641e-03 4.409166155814325805e-04 1.097388572547545755e-03 2.078230547920072082e-03 1.062010069964420492e-03 3.451664976304444962e-04 9.429396007150593801e-05
1.513704122806380781e-03 4.894135727436577099e-03 4.215403585386523488e-03 2.310227130546183005e-03 1.066529433840557317e-03 4.057738713781848376e-04 1.304309976968941317e-03 1.123751031483978709e-03 6.172137379483297499e-04 2.853786332779089849e-04
4.675763879498973097e-03 1.233523291811478018e-03 8.669025348329029157e-05 3.876551511572401409e-06 1.460237486483606517e-07 1.903648004243519570e-03 5.034087242752232402e-04 3.541351513711777824e-05 1.583913427513739343e-06 5.967373505386653130e-08
3.484161113950667854e-03 1.363690868095401854e-03 1.421876154199530617e-04 9.433220311771961519e-06 5.271823124708419073e-07 1.555254883596859363e-03 6.094795822257744388e-04 6.361728097509386992e-05 4.221566619704954698e-06 2.359507492132549001e-07
1.409583090472343869e-03 1.246938445615519697e-03 2.938512111583246877e-04 4.406180892080335809e-05 5.565443869981478997e-06 8.134663720950252499e-04 7.193412332754565378e-04 1.696662041679063886e-04 2.544862233391283828e-05 3.214740326458257812e-06
3.933217744868766630e-03 9.965287374977815915e-04 6.726045491745047400e-05 2.888564977654439758e-06 1.044977955277914816e-07 1.754912602493031775e-03 4.455461073434828501e-04 3.009578259684567080e-05 1.292702825950372560e-06 4.677637076111517298e-08
1.554048299619692486e-03 1.175454437082557035e-03 2.368509999273182842e-04 3.036665905464808191e-05 3.279604327666163499e-06 8.967071465662731751e-04 6.781516650504988220e-04 1.367627520562855357e-04 1.753900333087598298e-05 1.894386297678746108e-06
1.092695775426655302e-02 8.201939345466424669e-03 1.640068465555755139e-03 2.086698823668964309e-04 2.236455240045565063e-05 2.374593712595622196e-03 1.780656616695093248e-03 3.582056786641631195e-04 4.565924647010180580e-05 4.896667744246474671e-06
2.690637538029783116e-03 1.164613346955833961e-03 1.342877709009648868e-04 9.852434007751043055e-06 6.089102029260828886e-07 1.343439877803015046e-03 5.819723542531997362e-04 6.716704441484107021e-05 4.928917034438821619e-06 3.046496296722484885e-07
1.158726513751462406e-02 2.898443936376904340e-02 1.931421226141405434e-02 8.189199730526341980e-03 2.924883506814746070e-03 1.390742379987288963e-03 3.375582171230018681e-03 2.267267736699979993e-03 9.735461917872255790e-04 3.500500298159528998e-04
1.642961845309853786e-02 1.063871159232456787e-01 1.835180260028297372e-01 2.014284405937023514e-01 1.862367990270914486e-01 7.422613496632492289e-04 4.022580535962172639e-03 6.227951778448822563e-03 6.799443670114460082e-03 6.519354338993563029e-03
1.454541896466654549e-03 1.226069945424068663e-03 2.753165977029681244e-04 3.933706099901179698e-05 4.734499457148544366e-06 8.393741975951366950e-04 7.073172732799946124e-04 1.589674841185114307e-04 2.271987371842514161e-05 2.734768404690110145e-06
5.359182717576960187e-03 3.109133466327573814e-03 4.805164970196340590e-04 4.725302404851028371e-05 3.914295050977401047e-06 1.782020372548716747e-03 1.034531244983959977e-03 1.602678919489285234e-04 1.577003043465317322e-05 1.306644505031320833e-06
6.565957717443726693e-04 3.030387651428156914e-04 3.725859116276986072e-05 2.914788441499283067e-06 1.920836039115414451e-07 6.563771899723497890e-04 3.029916763335021288e-04 3.726166698982112961e-05 2.915186567601869142e-06 1.921176292706272163e-07
1.744636547868383403e-03 2.266347787505118561e-03 7.842892858433980763e-04 1.726944481545977794e-04 3.203193070477894366e-05 7.801269561164969743e-04 1.011991629128812693e-03 3.506798636515979454e-04 7.727183344098485914e-05 1.433615428320589034e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.258376092423636905e-03 6.097834666099521961e-02 1.069903496752986349e-01 1.194444395056839525e-01 1.123284880655404105e-01 5.110769435174272301e-04 3.013422340173591962e-03 4.974118128159571092e-03 5.525446849757447397e-03 5.288856981656730495e-03
6.209109079437391543e-03 4.705623879815545862e-03 9.500211380415457540e-04 1.220398580439319147e-04 1.320604478349807209e-05 1.788244771202238603e-03 1.354405647467219094e-03 2.743812161960212915e-04 3.528451373530577069e-05 3.819546109648014821e-06
3.283324431080680839e-02 7.055379956635632333e-02 4.038826074920276454e-02 1.471100231477739939e-02 4.513693058926904200e-03 2.622471359963429206e-03 5.263050064174159062e-03 3.096765573804980982e-03 1.161471173683166231e-03 3.611171864190367204e-04
1.015516308656261302e-03 2.168432856802349207e-03 1.233483066593654698e-03 4.464499435152813334e-04 1.361178245231631223e-04 4.544265765826292053e-04 9.683647971310150454e-04 5.512803292480368414e-04 1.997086220070021310e-04 6.091432139253983295e-05
3.536110005892600938e-03 2.096624945837621823e-03 3.311645692041231825e-04 3.328276138025998421e-05 2.817717720038359630e-06 1.441308473265147426e-03 8.549066725515179531e-04 1.352497791028945773e-04 1.359854827120510627e-05 1.151433053715955914e-06
1.541463590781111392e-03 7.028349154839519386e-03 8.536926082539864069e-03 6.597844592183488288e-03 4.295416579660482626e-03 2.934927267932877859e-04 1.324383915514540204e-03 1.604945206363758746e-03 1.243515189133709287e-03 8.119207096338499925e-04
3.557950029938083958e-03 3.988443137232344782e-03 1.191064007274089676e-03 2.263180356811833605e-04 3.622478993392519442e-05 1.185219083118154880e-03 1.325940599506495940e-03 3.969765798834121780e-04 7.551695943309644676e-05 1.209193283058658057e-05
3.178665331910801584e-03 6.567366347025593853e-03 3.614646379992203507e-03 1.265880641052596900e-03 3.734413001637015839e-04 8.221035431394107520e-04 1.688290205782881030e-03 9.315999524999768640e-04 3.271191402554683280e-04 9.661819118546951699e-05
2.473716240271039979e-03 4.985736237599347476e-04 2.676929006795170096e-05 9.145275139399444697e-07 2.631839146616243852e-08 1.426053298001421976e-03 2.878356146742639191e-04 1.546039757072859117e-05 5.282233802391442744e-07 1.517870132061086813e-08
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.033364073433908459e-03 5.414475018904907344e-03 2.574638775025617221e-03 7.789841565397637169e-04 1.985379762043937291e-04 8.764022022834920154e-04 1.557320537988550902e-03 7.423887679111696239e-04 2.250745843375131030e-04 5.741196082980014575e-05
2.723790213595034260e-03 2.690118435735300295e-04 7.077783630959899597e-06 1.184883160476601915e-07 1.670922955554487999e-09 1.569822580771817371e-03 1.553410787021465274e-04 4.087800001000844876e-06 6.844588152333903651e-08 8.711724991504946846e-10
1.007904318789520914e-02 8.992559660259136223e-04 2.137349210729055926e-05 3.232362135729971442e-07 4.117818086513125309e-09 3.019073658261540484e-03 2.713323855463600797e-04 6.452700713563294283e-06 9.761134591517859461e-08 1.435264485970351812e-09
3.644752902642878212e-04 4.505650451578357973e-04 1.483798874586383931e-04 3.109173421855793151e-05 5.488042960744010657e-06 3.644604464809479607e-04 4.504285470106856671e-04 1.483756490484447249e-04 3.109510526756165523e-05 5.488894106047339490e-06
8.259084026503393794e-02 7.873970470234259444e-02 1.999787339606506897e-02 3.231664112153254109e-03 4.399175244447217636e-04 5.932777103288432684e-03 5.483297500077177408e-03 1.473457040160891822e-03 2.429022392834285474e-04 3.327659470473965487e-05
1.437070103474935578e-03 1.294832150192504194e-02 3.107972229948008369e-02 4.746714959238507170e-02 6.106773650271102305e-02 1.212800548493434824e-04 1.053572623182506916e-03 2.472646358565711196e-03 3.724308138074723922e-03 4.738794629194713857e-03
2.806813459354184914e-03 1.897304591338411228e-04 3.416557235569328554e-06 3.914647872527154959e-08 3.778328760972726741e-10 1.617537212502249576e-03 1.095686700743396752e-04 1.973252325809720703e-06 2.261935112361378303e-08 5.703162736512431367e-10
1.035880278504874852e-03 7.837179814680350631e-04 1.579567514060631339e-04 2.025671152283692322e-05 2.188277223202916844e-06 7.321934336461358335e-04 5.539015789328216935e-04 1.117014121061995954e-04 1.432736434505390176e-05 1.547838986370115489e-06
1.002583999924588909e-03 8.011415422288781230e-04 1.705398475513320022e-04 2.309908923825432225e-05 2.635521051397304859e-06 7.086821688272932664e-04 5.662060030436541751e-04 1.205982141174784131e-04 1.633770252319126197e-05 1.864188408521597133e-06
6.007694102129645941e-03 1.360824188175513427e-02 8.211535308652706533e-03 3.152819276142082572e-03 1.019709431380633191e-03 1.066632520924750685e-03 2.384155021491969444e-03 1.445239788786156689e-03 5.580756233238632269e-04 1.810018775164850646e-04
1.600092458980295618e-03 1.170766292774727546e-02 2.282041183882066449e-02 2.830278115798856575e-02 2.956905161648615277e-02 1.697286542367292569e-04 1.210173901632315401e-03 2.326382735849740618e-03 2.874530312308030706e-03 3.005349479471025424e-03
2.958188709440978670e-04 4.565496461501616920e-04 1.877060547572639848e-04 4.910445786654449307e-05 1.082097032889528521e-05 2.958271332896760886e-04 4.564086019329220158e-04 1.876933108446934709e-04 4.910889745527644679e-05 1.082259090484904082e-05
3.223493523747842371e-01 1.153992206735043879e-02 1.100543176635326859e-04 6.678265220827483972e-07 3.413680893515902426e-09 1.333480877809621254e-02 6.548572937884809646e-04 6.257615658292798821e-06 3.820695950715155006e-08 4.656612888973582971e-10
2.474851963457203041e-03 2.627793261248401180e-03 7.432951494639183920e-04 1.337777141172669104e-04 2.028191178626848057e-05 1.009816074055053508e-03 1.070921865858334319e-03 3.034415695304217898e-04 5.465292217056822398e-05 8.287862498223575196e-06
1.185535589544262081e-03 1.329606928357929263e-03 3.972464992905155867e-04 7.551778719516732963e-05 1.209319566286559677e-05 6.843226034714656276e-04 7.669680029682426556e-04 2.293417038243605671e-04 4.361516886566006360e-05 6.985288358391133739e-06
4.680484915281946101e-03 3.852330596729891532e-02 8.446647802706896968e-02 1.178413175887749187e-01 1.384884135015898021e-01 2.658947392522225056e-04 2.001302968260650853e-03 4.141329032710455021e-03 5.613811242866095959e-03 6.501668890594285329e-03
4.582669604706879340e-04 1.785229713170410903e-03 1.852668859120720768e-03 1.223358840461541419e-03 6.804756268103950845e-04 1.873641773235319469e-04 7.281612903259487846e-04 7.554908786061374348e-04 4.992412159518325740e-04 2.778816397953809587e-04
2.932584039249785945e-03 1.845597944653953881e-02 3.094224815892920866e-02 3.300798397841031573e-02 2.966120437688957168e-02 2.826887816381255499e-04 1.718488874314280917e-03 2.835424021983416840e-03 3.025346857086052242e-03 2.734787053815032967e-03
2.895709770256882365e-03 7.842882944305351600e-03 5.658802941469254222e-03 2.597920015804833227e-03 1.004684328295146756e-03 6.498138437091900308e-04 1.745125807392237851e-03 1.261211868520721851e-03 5.810243743082921242e-04 2.251495465780265816e-04
1.044263807466871974e-02 2.612506008004045199e-02 1.741135238296243060e-02 7.383462617463143474e-03 2.637486844936365316e-03 1.318676841380325617e-03 3.210717418258270551e-03 2.155109553144327322e-03 9.243583888356042468e-04 3.321952391521111191e-04
9.742363213791627174e-04 2.558390189633108491e-05 1.789770642801613576e-07 7.966729498321001302e-10 2.986944025451521156e-12 9.736023874141295923e-04 2.558702495503398125e-05 1.789965300190404673e-07 9.878167627610455959e-10 0.000000000000000000e+00
1.581673855793441774e-03 1.772539303090070462e-03 5.291794213964085003e-04 1.005222934109539779e-04 1.608512633777259282e-05 7.906101820975646420e-04 8.852215582995190835e-04 2.645765029355293596e-04 5.028413874337439604e-05 8.047598516006039293e-06
1.925678996318902492e-03 1.641276037664729515e-03 3.726554697134343286e-04 5.383760590849107075e-05 6.551890412209715464e-06 9.622320626603692289e-04 8.197753809468284617e-04 1.863475976947365686e-04 2.693237310494323101e-05 3.278027398010819856e-06
3.844580742218273173e-03 1.537696842226488059e-04 1.638402470804933841e-06 1.110766589818013017e-08 6.343459091340264422e-11 1.917383070334610466e-03 7.691842417769314427e-05 8.195920298677125657e-07 5.597628380029698322e-09 nan
1.313188064252290843e-03 6.060800729794646458e-04 7.451800501301342194e-05 5.829681144930987102e-06 3.841767082235492126e-07 9.279458446031617217e-04 4.284301303651518226e-04 5.270088613365707321e-05 4.123333179157213711e-06 2.717389021444091756e-07
