0.000000000000000000e+00 0.000000000000000000e+00
1.624335172179538489e-01 9.190817155675914864e-04
2.505915906507314439e-01 3.559807252625234435e-03
1.091548331108399550e-01 5.275776948325500842e-03
2.905205961273344961e-01 5.531876129214515631e-03
7.467712802577868292e-01 5.586136941549265864e-03
1.316273217793574091e+00 5.621031385505152397e-03
1.866910079972191383e+00 5.688964956959113861e-03
2.303242251157536558e+00 5.826256896317748464e-03
2.588062378486117865e+00 6.005619507166514749e-03
2.745134003948356494e+00 6.155613901008905389e-03
2.822180433817279344e+00 6.247009813000481589e-03
