0.000000000000000000e+00 0.000000000000000000e+00
5.806463831262953512e-02 1.101268839702209974e-03
1.259586918243016385e-02 3.595636797772599428e-03
-1.320751019525575609e-01 5.169848119533316730e-03
1.524554094926688919e-02 5.475751100836530154e-03
3.563579615515370946e-01 5.583240729397629699e-03
7.185986118787861532e-01 5.709036823034199619e-03
9.936546133338961528e-01 5.881483726404414768e-03
1.158936537219419360e+00 6.042859845104488377e-03
1.243851026839739138e+00 6.149193256502948068e-03
1.283724117036961765e+00 6.205627165961446860e-03
1.301617905057110613e+00 6.232417801276853540e-03
