0.000000000000000000e+00 0.000000000000000000e+00
-1.749986256028928988e+00 8.959327877320419223e-04
-3.873005769839159562e+00 1.373508513919559750e-03
-5.039809733102854850e+00 1.666165470919763305e-03
-5.583883210530091290e+00 1.837510953272779605e-03
-5.854348719021686520e+00 1.927240035170693384e-03
-5.984997976004903464e+00 1.970033313620739995e-03
-6.045050425474179256e+00 1.989394932674358549e-03
-6.071783003257221978e+00 1.997934915461667231e-03
-6.083491130671664138e+00 2.001658520787394889e-03
-6.088580511661871419e+00 2.003273849869168823e-03
-6.090785404459603924e+00 2.003973039877488069e-03
