0.000000000000000000e+00 0.000000000000000000e+00
2.960704772030675613e-02 1.271481563428118701e-03
-2.344349615632319583e-01 4.026022242050759405e-03
-5.458160703609393760e-01 5.303837536899063017e-03
-5.223255053194078013e-01 5.588854031799999136e-03
-3.610419836492073653e-01 5.764039669273031408e-03
-2.087602990319661345e-01 5.946790201255990581e-03
-1.118066244099225059e-01 6.097685496519638162e-03
-6.122126852385179063e-02 6.190552827314526989e-03
-3.737226606193666534e-02 6.238145004789999622e-03
-2.665767844689026500e-02 6.260367361712313068e-03
-2.194799810780523330e-02 6.270304466893490865e-03
