0.000000000000000000e+00 0.000000000000000000e+00
-2.737313401140877289e+00 8.735008293182585249e-04
-4.748732715897285850e+00 1.180235810934349800e-03
-5.486533184514595263e+00 1.315801612480190820e-03
-5.467093896220944771e+00 1.421420863310311972e-03
-5.172537288756902107e+00 1.620283212480700058e-03
-4.837970012244157125e+00 1.995323251742039776e-03
-4.582504066358177752e+00 2.447728215997113568e-03
-4.429816583253883167e+00 2.805204247199573689e-03
-4.351794625624351376e+00 3.016790482053797583e-03
-4.315277930043904142e+00 3.123066654603066494e-03
-4.298917376115181099e+00 3.172237311289518528e-03
