0.000000000000000000e+00 0.000000000000000000e+00
3.904075205765629164e-01 2.713882638093507321e-04
1.383864989881912422e+00 1.420509097709920588e-03
2.302382018701981004e+00 4.754802104747427559e-03
2.622856488778879669e+00 5.731693284909499149e-03
2.976597638174873328e+00 5.893392327817723389e-03
3.327803708705866725e+00 6.027877917390327828e-03
3.586300635784526403e+00 6.195222881373922859e-03
3.738290316048044737e+00 6.344081762504262534e-03
3.815331766835433847e+00 6.439268387606550750e-03
3.851251008450144564e+00 6.488991379867264757e-03
3.867315635508857596e+00 6.512417523677844523e-03
