0.000000000000000000e+00 0.000000000000000000e+00
1.862813184340081918e-01 1.247356189919951105e-03
-1.422094169921713780e+00 7.006261722571181664e-04
-3.036099157354485101e+00 8.091536779232579588e-04
-3.811202395342726756e+00 1.079083271135824291e-03
-4.054619182070221761e+00 1.536119593013891317e-03
-4.130089863875117118e+00 1.981912140518564836e-03
-4.154346714850086997e+00 2.280381563356259373e-03
-4.162691833006100239e+00 2.440556972236687834e-03
-4.165822475195757768e+00 2.517092420711112069e-03
-4.167078664670102128e+00 2.551684958139442596e-03
-4.167602737740631724e+00 2.566930624307654871e-03
-4.167825637246072468e+00 2.573575256065331086e-03
