0.000000000000000000e+00 0.000000000000000000e+00
-5.237868778214693766e-02 1.332000174419117888e-03
-4.075522020168775850e-01 4.031030788067185844e-03
-7.485076263345931125e-01 5.255642867305550768e-03
-6.925100870968629030e-01 5.495367722997309724e-03
-4.584710282968796902e-01 5.629027240569314458e-03
-2.243680161368858395e-01 5.796736416218272771e-03
-6.471907132652210404e-02 5.968487655268609089e-03
2.275196452558281290e-02 6.090897331718404112e-03
6.513492275128573983e-02 6.158871122437299672e-03
8.443288575452267963e-02 6.191868232822182218e-03
9.296756506126335751e-02 6.206886868387074922e-03
