0.000000000000000000e+00 0.000000000000000000e+00
-2.723344120189115092e+00 9.379508197227715439e-04
-4.726754953804841008e+00 1.230217373568055859e-03
-5.444410308774013885e+00 1.347111198813104446e-03
-5.380527972990920560e+00 1.410352784645485438e-03
-5.002269111684883640e+00 1.496948108337559091e-03
-4.539955810973733463e+00 1.709491148391782418e-03
-4.138391597661454924e+00 2.101859175246791230e-03
-3.864369884537701694e+00 2.546731244986688483e-03
-3.709750290779937565e+00 2.881331448528057140e-03
-3.633028074494314197e+00 3.073470762773360988e-03
-3.597623151417576270e+00 3.168461779832220521e-03
