1.837372709467821608e-04 1.487262729052529764e-03 4.496326976560476690e-06 3.634811175654737391e-05
1.323339879139240338e-03 1.276601208606287230e-04 3.471052922831180013e-05 3.352468014045774823e-06
5.645089776518119606e-06 3.549102247646374053e-07 2.304589587912702938e-06 1.448916953770602403e-07
1.627387882703341671e-01 2.898921172966573145e-02 3.314599701163838032e-04 6.825463875285631339e-05
2.309352046525603441e-05 9.064795354341015354e-07 4.713871914880572340e-06 1.850356687380980021e-07
6.822030794176114910e-02 1.360469205823688910e-02 2.281457619851579054e-04 4.813628617657214625e-05
3.798426957178691055e-03 8.465730428206530433e-04 5.560254031593937036e-05 1.242909400023390262e-05
1.925913145623514566e-03 2.030868543778652224e-04 4.168724044777115265e-05 4.403490533335848273e-06
8.039259862009884294e-02 3.152940137990123404e-02 2.292032864713746516e-04 9.459686926277424256e-05
3.831173202390347754e-03 2.778267976106807424e-04 5.961553158772484577e-05 4.338577112589543655e-06
6.749779391208576840e-03 4.139220608791571721e-03 6.446881304339165206e-05 3.963848125357217892e-05
2.091119576492392884e-01 2.499320423507591649e-01 2.880616533119364424e-04 3.277626808954328609e-04
6.589676756020734771e-03 2.044632324397932521e-02 4.015407427645882599e-05 1.228575088715867206e-04
1.992631321128257582e-04 1.673686788739026099e-05 1.355635998024440841e-05 1.138858089443742057e-06
1.620908558241485053e-03 1.528909144175849555e-02 1.251097491720649616e-05 1.163966757230281383e-04
3.596091981992177722e-04 3.333908018001707774e-04 1.365849458382052856e-05 1.266301280552097386e-05
4.985501003719861046e-03 2.279498996279549772e-03 5.833335524244305883e-05 2.674397294123787149e-05
1.659178939588734636e-02 7.161210604111012401e-03 1.066700979411279389e-04 4.648019845720824297e-05
3.559982714684828409e-04 1.932001728532029006e-03 7.445234022470976844e-06 4.034158385833204859e-05
1.203246151151304844e-04 7.676753848844253270e-04 4.038473740625455473e-06 2.574892873968036422e-05
