0.000000000000000000e+00 0.000000000000000000e+00
4.019565383638789569e-01 2.177875834820788901e-04
1.502880864322882815e+00 9.791279303957168417e-04
2.931031604087569686e+00 3.916972708843538022e-03
3.485685096924094228e+00 5.540932681712020316e-03
3.822996853089755565e+00 5.837577410568867142e-03
4.095073287521795891e+00 6.026502577320642234e-03
4.271351718835665778e+00 6.200099343849481588e-03
4.366245065074831011e+00 6.323140381796557574e-03
4.411908807141390554e+00 6.391817870276514206e-03
4.432641680175207100e+00 6.425277622612470332e-03
4.441799969431227346e+00 6.440534661973410478e-03
