avg_BS 3.02448783096
state 85 pop 0.173444667496
state 46 pop 0.168894842407
state 39 pop 0.10740876887
state 38 pop 0.0979077293139
state 80 pop 0.0904793377995
state 92 pop 0.0780214968037
state 37 pop 0.0518520611735
state 35 pop 0.0319827759103
state 65 pop 0.0300520636419
state 59 pop 0.0288336135546
