0.000000000000000000e+00 0.000000000000000000e+00
-2.730880633264857416e+00 9.316542693885951658e-04
-4.753976218339591497e+00 1.245304431743063421e-03
-5.519400051743921232e+00 1.393509099506061184e-03
-5.553057960846051522e+00 1.553675564173814675e-03
-5.344481068858395467e+00 1.858615908977931429e-03
-5.116685115802013684e+00 2.297250701987028215e-03
-4.957347254220798582e+00 2.700201194663281751e-03
-4.869086285880681153e+00 2.962623501286505961e-03
-4.826103399476928679e+00 3.101370333871073144e-03
-4.806487152786376171e+00 3.167172291129635806e-03
-4.797802836250131264e+00 3.196809848254305881e-03
