0.000000000000000000e+00 0.000000000000000000e+00
7.154282712550672496e-01 1.989352893311913486e-04
-1.024875073157470506e+00 3.234098730485113942e-04
-2.903258941003691085e+00 4.940761969472525373e-04
-4.077127736647159217e+00 5.721642998475394903e-04
-4.664434069401228733e+00 6.029388894426473749e-04
-4.962572096320633896e+00 6.155362083145053719e-04
-5.106987816648368650e+00 6.208634730526902627e-04
-5.173338910800723056e+00 6.231463715386832691e-04
-5.202859652850044370e+00 6.241295495305227174e-04
-5.215785080653879469e+00 6.245538031319711062e-04
-5.221402814641823653e+00 6.247370205329676792e-04
-5.223836453654814527e+00 6.248161711898292826e-04
