1.954226056113839149e-03 4.030010080896317959e-03 1.193686221085954458e-04 3.553017333615571260e-03 1.874240231700241566e-03 2.845836745109409094e-03 9.575656440574675798e-05 3.227370092645287514e-03 1.434390433132648468e-04 3.868848762067500502e-05 6.881347217131406069e-04 6.488720403770760492e-05 2.184038894483819604e-04 1.169601182482438162e-04 2.685687177290674299e-04 7.721503730863332748e-03 1.766080036759376526e-03 5.314546797308139503e-06 2.332012634724378586e-03 6.156094837933778763e-03 2.258887514472007751e-03 5.231413524597883224e-03 4.022195935249328613e-03 1.398888765834271908e-03 6.003478726294512832e-06 1.720347827358637005e-04 5.520905833691358566e-04 1.994421036215499043e-04 1.425508176907896996e-03 2.712394343689084053e-03 4.233828658470883965e-04 5.622167009278200567e-05 2.030640374869108200e-03 1.520531019195914268e-03 7.046060515373635247e-05 7.351042828910674110e-05 3.040813637198880315e-03 1.265878207050263882e-03 2.381489175604656339e-03 5.961519103342046702e-04 2.254407455135757580e-03
1.518168508733526304e-03 9.582888263197710281e-04 1.235732791668887800e-03 3.804963974559133662e-03 1.153585499592252707e-03 2.006367540844384255e-03 1.525014469826139855e-02 5.684648244756415917e-04 1.144370659970760963e-02 5.067847759700717589e-04 6.184715980968124140e-05 1.316862281101361829e-03 9.845974269177388237e-04 1.910422759348804050e-04 1.894812203904912274e-04 1.987677721852629514e-03 1.947703474118681662e-03 2.920944359409804298e-05 5.540938620694128933e-04 1.507096629508936168e-03 1.508844552878198589e-03 1.095525008165208715e-03 2.410150459079241428e-03 1.944503501895471134e-03 1.983574214021758208e-05 1.218508385593361802e-04 5.250508056120864117e-03 1.164276657614276650e-04 1.416324914710910532e-04 1.647053728868790295e-03 2.009253126980273425e-03 5.508375594343243274e-03 4.545350893764192081e-03 1.680526264383758257e-05 5.198468227647776234e-05 3.755160567514794715e-03 2.484921241546705559e-03 1.738095865441541396e-03 1.931243768684533148e-03 1.452943745661987177e-03 2.654620598611826887e-04
8.277128729969263771e-03 5.754145066021009846e-04 1.226467643937212328e-03 3.287846406456082851e-03 2.988760301959700761e-03 2.056383918534265744e-03 2.130570154986344159e-04 9.543882030993700721e-03 1.165182830300182164e-04 5.562578381310838199e-05 1.118096462741959831e-03 1.892125221396175571e-04 5.570178059861063437e-04 5.574086289270780738e-03 2.442416536359815166e-04 1.599266910925507563e-03 5.475151073187589819e-03 1.078176396125248514e-05 7.672379845753312007e-03 6.249162869062274998e-04 9.079258237034083107e-03 1.215971796773373994e-03 4.243023029994219303e-04 8.239176240749657154e-04 9.707602487954620791e-06 2.246801220462657500e-04 6.119459052570163987e-04 2.297571595408953629e-04 1.527783647179603533e-03 8.839909322559832971e-03 1.130828927271068044e-03 1.803412751178257243e-04 2.839534778613597103e-03 6.159936092444694990e-05 3.191042474403123799e-05 1.115713704105777049e-04 2.508417448261752569e-03 1.399538693949580175e-03 2.316544521988058922e-03 1.579633314007272216e-03 1.215024724175843167e-04
2.360996319154320781e-03 1.504151438915192398e-03 4.477394579944937334e-04 2.853703009625247183e-03 2.631047991006960161e-03 2.111755638399573105e-03 3.185557122992048506e-04 2.249524634206927567e-03 4.379084155770278722e-03 9.474817996433134153e-05 4.449059602044397842e-03 4.320642547945892516e-04 9.609679691493511200e-03 2.114097872034235081e-04 4.010298912045220845e-04 6.989609450101852417e-03 1.671482175372021118e-03 4.227653962798356014e-05 8.584867599745129793e-03 7.162985688367814758e-04 8.023974843063327173e-03 1.708925439066491742e-03 4.871968954238434322e-04 1.445815368517583454e-03 2.536650440948830300e-05 9.038893181981578237e-05 5.420873764642449716e-03 1.124430119214297932e-04 1.339020204478550042e-04 1.500225314588914160e-03 1.399408286805589466e-03 6.630622662013656808e-05 3.247447306463538234e-03 8.519997310602690560e-05 1.928088125049013735e-04 5.327686023999496714e-03 2.262747359223837157e-03 1.315675023401719239e-03 2.054129390347416741e-03 1.883456425952486973e-03 3.622618794681273235e-03
1.444044992616721253e-03 1.899445225215709620e-03 1.207698812604889949e-03 3.141752008653791919e-03 2.357541375486420926e-03 2.073448718372925253e-03 1.183935116920299099e-04 5.275972733466789341e-04 6.932984110256978569e-03 1.041178958107123178e-04 5.739375497963836517e-03 4.741726438571757722e-04 8.265946774968299313e-03 1.177439799683834953e-03 2.283398879908731720e-04 6.846997943096633406e-03 1.779887769050125411e-03 2.035176512645089049e-05 4.953182772090979243e-04 3.691012770387119141e-03 1.558122317435155745e-03 9.823183003202851701e-04 1.867923602574215851e-03 4.336949927603890066e-03 2.822821822843545134e-04 4.603205407592809111e-05 4.771093221718509668e-04 3.981371651050345838e-04 9.071633211690289383e-03 8.667180250430929489e-03 7.800060243582641840e-04 2.809062626228892392e-04 3.131431290590814490e-03 3.732196229724775650e-05 1.019618388140927298e-03 5.448171347058538942e-03 2.411156302169447253e-03 1.288486580396520703e-03 2.018095044641295133e-03 1.709442725538907635e-03 3.344063715669380078e-03
2.595948733146978722e-03 1.793247890580534866e-03 9.202150565950632148e-04 2.835916086739528712e-03 2.124320301932939876e-03 1.802055715453294371e-03 1.270882127892659658e-03 3.772290715946152381e-03 1.360332153076529221e-03 1.176352932309712235e-04 2.367973175020185624e-03 3.798774577590602938e-04 6.217079975463653783e-04 5.689313335321071786e-03 3.596576663817172112e-04 1.548700755436534801e-03 5.884861128647135391e-03 1.188352419881935992e-04 7.259141797700591116e-04 7.243029481399650832e-03 1.553006917525286872e-03 2.758207405424574921e-03 4.395608780251764741e-03 1.114376471078897175e-04 2.449949635554722334e-05 1.714737126573323130e-05 7.550646689694935978e-03 3.060074089025625931e-04 3.886207556356005891e-04 1.824244016411471830e-03 3.993572194104510163e-03 2.086275842585776281e-04 3.257551481460910225e-03 4.116696151232981688e-05 7.045737324977830016e-05 6.021679579649762484e-03 2.320086008495147144e-03 2.579319930303688741e-03 1.987253775693620904e-03 1.571150269286524176e-03 2.928655234311141730e-03
1.441904271944492461e-03 2.284727692161444331e-03 1.545099802753958007e-03 3.230089509521522420e-03 2.121899544969588994e-03 1.882208296051214157e-03 2.977213448935972745e-04 5.344526780390879139e-04 4.879436815480446207e-03 1.065541281106908078e-04 1.172427371329831658e-04 2.932155521807183491e-04 7.683834630283638278e-03 1.994552057589143762e-04 1.311271081205978494e-04 6.117183496826328337e-03 1.583437973403349717e-03 5.699804485076013529e-05 8.317599158978001509e-04 7.726562906533391076e-03 1.596547674298996007e-03 2.486395410631389753e-03 4.535026367583279081e-03 1.558619168939739713e-04 2.366385618708071644e-05 3.185731250709977758e-05 9.558835978082026730e-03 1.539050348843115288e-04 1.635065310611458808e-04 1.659710601892410917e-03 2.853040797206284757e-03 1.063283484654675703e-04 3.527458602288139310e-03 6.851797589509563146e-05 5.506323416804142015e-03 1.782163276727390425e-04 2.702528824730030844e-03 1.320504514643246110e-03 2.039992105430486410e-03 1.615093402491881575e-03 1.001328859678728329e-04
5.925590674834032082e-03 8.268439257670635520e-04 1.081146230047268404e-03 2.988619982620308990e-03 2.767377343077800662e-03 1.837711136000794512e-03 1.474247451130251843e-04 4.814862613688762616e-03 3.793267877833721526e-04 6.229075233134433241e-05 1.290355068799966132e-03 9.112309702399407866e-05 7.965545136309964492e-04 7.875244076498538401e-03 5.012483793267931030e-04 1.547988032382961905e-03 6.064935918211152542e-03 8.842131819619680755e-06 5.755745284994574426e-04 1.102527621888408456e-03 1.389493406015007097e-03 1.355868005990295807e-03 3.512757468821578813e-03 1.151816206248967335e-02 1.468488783741537271e-05 8.536409931318638213e-05 5.671875597296381025e-04 2.356267030240575720e-04 2.639961395624069226e-03 1.527520202982582441e-03 1.889130571630391175e-03 1.227728341626444452e-04 3.100346151959935438e-03 3.242207040832574181e-04 2.379652469244319946e-04 9.059107616306854183e-05 2.974240476951787483e-03 1.680907211266458035e-03 1.776388536152233777e-03 1.593398003279345755e-03 2.793280940463055938e-04
1.485688617156649119e-03 7.833816363761962999e-04 1.661452293443620642e-03 4.260020020989362804e-03 9.837129003823395171e-04 1.568767465373226058e-03 2.102191155691715899e-02 5.290238226404075017e-04 4.002710784499702648e-03 2.727695438366164364e-04 6.478255101793558863e-05 3.450203430419964204e-03 7.444954694206403455e-04 1.888284350570756942e-04 4.155515596887033214e-04 2.006127038674259885e-03 2.000362808096476774e-03 2.938294421090342120e-05 7.725546750324693672e-03 1.020907837135547882e-03 8.842880117960950914e-03 1.145938927286558511e-03 4.344497402516108776e-04 1.048047981881113176e-03 4.449335675059101549e-06 3.942906253293833752e-04 7.214217541993341466e-04 2.018699398666450972e-04 9.926233588802542765e-04 1.748337738469920395e-03 3.982700066196478029e-04 1.727915908056523047e-04 4.534482289190319530e-03 3.125659374993781367e-05 6.248898110546481654e-05 3.168400013457743636e-03 2.403778231051877361e-03 3.649980999233031972e-03 1.094904453511293466e-03 1.825398006379449047e-03 1.112151524439193052e-03
1.978780579520389438e-03 3.382457947736838832e-03 1.923522435390623286e-03 3.209854257875122130e-03 3.877408111293334514e-03 1.739540453854715452e-03 1.489725254941731691e-03 5.483667846419848502e-04 8.779107709415256977e-03 1.070108422330425386e-04 4.275348871791114121e-03 4.806718789041042328e-04 5.106427415739744902e-04 2.365769709285814315e-03 1.404813920089509338e-04 1.645558135351166129e-03 6.910781376063823700e-03 4.596785089840220158e-04 2.938538615126162767e-03 5.099346672068350017e-04 6.780682480894029140e-03 1.162629181635566056e-03 3.753686178242787719e-04 1.543344318633899093e-03 1.953826271498352790e-05 7.460623555743950419e-05 4.508341313339769840e-03 1.116072016884572804e-04 1.325775665463879704e-04 1.583603734616190195e-03 1.767590219969861209e-03 7.579580051242373884e-05 3.062285759369842708e-03 7.388827012619003654e-03 1.111708203704135227e-04 7.249470460616673484e-05 3.430391290748957545e-03 1.395888248225674033e-03 2.344026504336701230e-03 1.339007176284212619e-03 3.038735041627660394e-03
