avg_BS 2.01172202015
state 38 pop 0.257581190459
state 80 pop 0.152656564598
state 90 pop 0.116867929824
state 65 pop 0.0855080248837
state 59 pop 0.0765391341775
state 39 pop 0.0744619063245
state 85 pop 0.0725356776107
state 92 pop 0.0286843741722
state 45 pop 0.0154897575475
state 46 pop 0.0140929262079
