0.000000000000000000e+00 0.000000000000000000e+00
1.826837484254643096e-01 1.130250023773727739e-03
-1.478959000280027691e+00 6.003354714194544892e-04
-3.115343482442270329e+00 6.765238793660762135e-04
-3.928262714005401612e+00 1.006171804883703239e-03
-4.215907087277844134e+00 1.498639100394647634e-03
-4.327969872259377127e+00 1.922428757458615476e-03
-4.375041618968292134e+00 2.185251149695113543e-03
-4.395238512334042724e+00 2.320609039698257221e-03
-4.403949229323560033e+00 2.384003310925141093e-03
-4.407711022715625759e+00 2.412394746283852854e-03
-4.409336202623656220e+00 2.424856660910130850e-03
-4.410038407032591756e+00 2.430278380254352871e-03
