0.000000000000000000e+00 0.000000000000000000e+00
2.597589270310285414e-02 1.273345308447558239e-03
-2.759793804841055298e-01 4.103951535246910809e-03
-5.808893808574765449e-01 5.299553095071627903e-03
-4.658609413625172113e-01 5.527683177316582673e-03
-1.528044623471225272e-01 5.641815342028515430e-03
1.700137965491135272e-01 5.785333065994473917e-03
4.050795423636477377e-01 5.962043325141891913e-03
5.413023005332039395e-01 6.111111792571012960e-03
6.096502385644493316e-01 6.202956795916656288e-03
6.413383340657082821e-01 6.249987667559723896e-03
6.554723250520565481e-01 6.271935772960895127e-03
