0.000000000000000000e+00 0.000000000000000000e+00
-2.086238248827265718e-02 1.349711775762059808e-03
-3.610384138817877009e-01 4.066921368360280030e-03
-7.368750711530036579e-01 5.314610079349984043e-03
-8.029070436732923532e-01 5.626962199594700252e-03
-7.485906203680776638e-01 5.831257210521163283e-03
-6.879181050641393069e-01 6.006368105595373368e-03
-6.498428673292238056e-01 6.124118647601521463e-03
-6.304475357005363545e-01 6.187892810931959128e-03
-6.214363276965458871e-01 6.218504048520440836e-03
-6.174171939362744777e-01 6.232366935269551510e-03
-6.156564248779222703e-01 6.238481734218460049e-03
