0.000000000000000000e+00 0.000000000000000000e+00
-1.041489031853862324e+00 2.208931335528505286e-04
-2.928671774343844625e+00 3.379900032402168323e-04
-4.104390481264506008e+00 4.051514213798491698e-04
-4.691730227131087005e+00 4.380444854412617419e-04
-4.989723796528671151e+00 4.531113743870995208e-04
-5.134047111304171018e+00 4.598100441987609745e-04
-5.200352667089715553e+00 4.627433831916461632e-04
-5.229852683275782788e+00 4.640185096811628497e-04
-5.242768959365643688e+00 4.645709575559311727e-04
-5.248382702209117845e+00 4.648099508092932790e-04
-5.250814609766509378e+00 4.649132742227993199e-04
