1.447660998113176056e-02 9.137649159836058743e-04 9.625101583976558572e-06 3.657759793741988596e-04 2.334044321282086198e-05 2.462108503577534630e-07
2.550130334296740742e-03 2.070639103810556492e-04 2.805754591994613634e-06 1.532746037984918195e-04 1.246857773634898526e-05 1.690026361554398874e-07
9.229984097530952170e-03 5.276615867925826819e-03 5.034000365076174432e-04 2.374420732960471909e-04 1.359157102988269061e-04 1.303556986388832138e-05
2.296307227982463672e-04 3.924972477764576695e-05 1.119557711870555750e-06 4.418699003975566918e-05 7.553753091839447538e-06 2.154733034825692819e-07
1.746490104610476379e-04 5.323907283250051137e-06 2.708308111110113714e-08 4.116088651183114679e-05 1.254893566391821561e-06 6.386815707642337758e-09
6.998960685880017962e-04 1.039266201985356020e-07 2.575717417130363174e-12 8.361802441612356702e-05 1.188997570843446602e-08 1.425790683593069585e-10
6.007831496066540211e-03 2.821101947293680468e-03 2.210665611770412653e-04 1.992165610595693262e-04 9.369401459736381905e-05 7.363493727645752193e-06
7.036613749290543396e-03 2.518816138898927193e-04 1.504639503213667240e-06 2.595254361110707923e-04 9.341174770786290718e-06 5.582880215625343792e-08
1.871157779053556069e-03 2.626879974156892672e-04 6.154223826770888195e-06 1.277778199497144149e-04 1.796050506491308709e-05 4.209166214109313752e-07
1.766959007760027234e-03 3.040125528208648120e-06 8.728910927402466768e-10 1.326703548656603913e-04 2.285674786667122569e-07 1.301562867273829077e-10
1.776105581396958399e-03 7.245666860791200037e-04 4.932773623989028522e-05 1.111378676177935310e-04 4.536606176699157876e-05 3.090839764981066116e-06
1.299696171152664448e-03 3.038233007401913710e-07 1.185185283247847110e-11 1.139009107719575031e-04 2.640987000931638750e-08 2.057951587470388176e-10
1.686786946489604588e-03 2.376266405688109984e-04 5.586415872560479556e-06 1.213047657135274990e-04 1.710775427296875757e-05 4.023108385271752305e-07
2.264091126334966120e-03 4.575456494815277608e-05 1.543043590679360477e-07 1.487640100201023023e-04 3.011780491488623841e-06 1.015819736032517603e-08
8.808532720125938908e-04 4.869744861357716559e-05 4.492748197915119590e-07 9.129312546032680113e-05 5.050450060912852354e-06 4.659897085856674635e-08
6.406105192848787766e-04 9.366626563478419598e-06 2.285470324103755502e-08 7.942733413753100898e-05 1.161932503005794873e-06 2.834599602223795657e-09
2.259619500854403995e-03 3.804868327073052114e-07 1.069189181635010755e-11 1.501012996927963549e-04 2.506423778840839548e-08 2.016372521858890724e-10
1.558456043803557733e-02 4.798845705185961208e-03 2.465938565632264101e-04 3.405424278299562968e-04 1.056147073906468412e-04 5.455767660105826104e-06
7.714936396783222960e-04 1.843286704206192894e-05 7.349480934948360300e-08 8.675977456080029185e-05 2.074169540125957210e-06 8.271839670636796955e-09
1.523146639650141410e-03 2.023665396984064557e-04 4.486822949623103796e-06 1.157049578950448482e-04 1.538823708695973022e-05 3.412729180963759729e-07
5.230488132459409911e-04 1.221877955188688247e-04 4.763395904605616238e-06 6.485884746483731411e-05 1.515579114347208743e-05 5.909197811667949749e-07
8.257436616577651378e-02 1.987649519693990285e-03 7.984313936670872636e-06 8.524491630189227117e-04 2.196008770491150603e-05 8.863868699833402513e-08
2.645800793344976753e-03 2.416238446523166772e-05 3.682355109724255726e-08 1.616615732094630589e-04 1.479520276325915248e-06 2.265243027221101188e-09
1.004994704588679788e-02 1.795178309640377279e-04 5.351242713391712869e-07 3.123132824048370265e-04 5.623966810799746859e-06 1.677356428856730541e-08
6.263982489183028690e-04 3.598306263619122092e-06 3.449443397585127968e-09 7.888884887816682292e-05 4.533892758678150885e-07 4.217545733605692577e-10
3.358743851461509777e-03 1.256077441391667548e-06 7.839062732273305301e-11 1.828605024930525329e-04 6.847921594848172567e-08 7.128953418505829032e-11
3.418721420107795339e-03 1.278507396174077826e-06 7.979039651218045037e-11 1.844792162665982510e-04 6.909049770638809759e-08 1.794080600218392440e-10
2.071497216184736700e-02 5.027638261045908052e-06 2.036308899278083118e-10 4.493220104887692416e-04 1.108814535472735997e-07 nan
1.213958397032088854e-03 1.239302792415131194e-04 2.111321106834651573e-06 1.047978962501493655e-04 1.070769453214314270e-05 1.824511075402721979e-07
6.568219900520144705e-04 6.219520157824121043e-05 9.828094265085240977e-07 7.737825625057557187e-05 7.330449772025992760e-06 1.158459213006885520e-07
1.026134286459701173e-03 1.505339744095390841e-03 3.685259677532748412e-04 6.026348429027696401e-05 8.831846744606724987e-05 2.164830894310421623e-05
2.403340841820922336e-03 1.843006333717145395e-04 2.358530662771585185e-06 1.491292039638087211e-04 1.145613298981685360e-05 1.466465970532532758e-07
