0.000000000000000000e+00 0.000000000000000000e+00
3.751133015385530456e-01 3.087470742617816778e-04
1.386224049833464145e+00 1.291730567799097718e-03
2.606806674475133700e+00 4.183407844492637376e-03
3.151883856967780062e+00 5.519200826251218633e-03
3.620591635396477770e+00 5.749718661109387736e-03
4.089014942499038519e+00 5.866744641770769465e-03
4.465564643437218706e+00 6.016618455653007132e-03
4.709155409307473228e+00 6.188010313770041931e-03
4.841600379066384185e+00 6.322122737762237918e-03
4.905897723702642210e+00 6.400873687563264636e-03
4.935239252697980028e+00 6.440198226668149804e-03
