0.000000000000000000e+00 0.000000000000000000e+00
-2.648293496257709823e+00 1.173748116029553435e-03
-4.640006939646753814e+00 1.493242987851768361e-03
-5.368607455965949349e+00 1.628418211653400501e-03
-5.341111182548562653e+00 1.721704642546360636e-03
-5.036060863609455041e+00 1.881604599453637816e-03
-4.688095905202929181e+00 2.198956492350017267e-03
-4.419399209222044433e+00 2.611954094401350117e-03
-4.257062160146864116e+00 2.956415581741651810e-03
-4.173497147674545715e+00 3.166548413890926238e-03
-4.134227953443963877e+00 3.273682827310098881e-03
-4.116599734555930645e+00 3.323593867127333599e-03
