2.254309169073431818e-03 9.050552400912126316e-03 9.551384300139353911e-04 6.455433183677144571e-05 2.569687000212514654e-04 2.736825071011930068e-05
2.791170618561267247e-04 1.561309661917809066e-03 2.295732762254143466e-04 1.941069380321431458e-05 1.084079269642531529e-04 1.596422882403135624e-05
1.768317290802290387e-04 1.250656275974648679e-03 2.325119949453391399e-04 1.373152919855364528e-05 9.699056374338372590e-05 1.805261678639829127e-05
2.259443981760700382e-03 9.039842314561896686e-03 9.507137036770529903e-04 6.472718623603075292e-05 2.567714539159237676e-04 2.725260858012998479e-05
1.956491376944757832e-03 3.221145918941292763e-04 1.394031162504916210e-06 1.294369264908760151e-04 2.133843893704109361e-05 9.239499505616968914e-08
3.046211530693865299e-02 2.178437425108814551e-04 4.095055050612472769e-08 5.398957085758640875e-04 3.963598209788809819e-06 7.385724189487239487e-10
1.792091439807985687e-02 2.212130619969521206e-02 7.177794022239503136e-04 2.802666195794210153e-04 3.425071698995373970e-04 1.139254949942091425e-05
3.791265301211765859e-05 1.198771060573200486e-05 9.963638047949530119e-08 1.695475166856231413e-05 5.361073168285258124e-06 4.455928558290410297e-08
2.764784556352761768e-04 5.934794684829602929e-03 3.348726859534911782e-03 8.973769832525499451e-06 1.912857646809176218e-04 1.083017518875013351e-04
4.039638371603038181e-03 3.616275470186280927e-07 8.508749260727199726e-13 2.004932781242078747e-04 1.801007486995991980e-08 nan
3.024754978303789699e-03 2.192697247761166146e-02 4.178272544085093188e-03 5.652712943163742802e-05 4.004164543379080715e-04 7.787206233102860603e-05
2.125397288228092485e-02 1.460007544242802879e-04 2.636329599070563745e-08 4.535927677629680594e-04 3.173280607047797462e-06 6.035098734232515590e-10
1.257835545558805279e-03 2.861095758081022566e-03 1.710686963602991995e-04 6.075715400150927969e-05 1.378949381746934818e-04 8.270135305156810660e-06
1.526326302444647176e-02 5.367127340410116076e-03 4.960963514410998698e-05 3.332964298341848080e-04 1.180294233803551524e-04 1.098652422565231391e-06
5.611711207669900503e-03 9.642741463220305675e-03 4.355473291097755606e-04 1.417699793157450113e-04 2.420885813011206054e-04 1.105059586576193859e-05
7.795465076626317824e-03 2.453289389348078942e-05 2.029482359944267955e-09 2.774649880043194693e-04 8.790697486022649185e-07 1.008186260918665906e-10
2.063247622171693330e-02 9.751166417748535764e-05 1.211410705082016648e-08 4.475499446846919029e-04 2.153091791944397006e-06 2.939342794230346746e-10
5.381943432264169047e-03 1.906313509039159193e-02 1.774921477344371112e-03 1.056450521396109702e-04 3.677212360930247402e-04 3.491529969801423572e-05
3.362530989891254762e-03 1.098043552189009731e-03 9.425457919709501198e-06 1.587929131247413134e-04 5.193951259517017965e-05 4.464948553242772521e-07
1.061085157593177897e-03 3.487592785224480352e-03 3.013220571828068017e-04 4.822413994408154863e-05 1.580120936681714088e-04 1.370119419700233381e-05
5.170683058240088670e-03 2.547905544901318819e-02 3.300261492748202130e-03 8.949022944124516304e-05 4.299732177656342448e-04 5.711823476727513680e-05
1.946455871344454636e-04 9.415714420391019246e-05 1.197268663766237751e-06 3.614195407249753782e-05 1.748422575441638558e-05 2.223492952572427806e-07
9.516909523920036307e-03 7.986896990072489544e-03 1.761934860067260189e-04 2.257897111232210483e-04 1.893112325261639363e-04 4.215200619773955730e-06
3.254352356521739154e-02 9.798919360709756887e-03 7.755707407230971739e-05 4.918596188414622134e-04 1.506490170418171902e-04 1.208082591718770749e-06
1.341922394319006173e-02 1.556033200799555871e-03 4.742856013040253060e-06 3.441386612576105889e-04 4.029863385124222427e-05 1.231758208826504440e-07
2.116268305745849787e-02 2.972072246074652924e-04 1.097179331832620619e-07 4.510660768135703910e-04 6.449804620099730388e-06 2.390769400856556507e-09
6.325598612250549202e-02 7.946961292219190121e-02 2.624400955303585192e-03 5.221249806820557485e-04 6.313101222258247830e-04 2.278402552702628412e-05
2.392127138706443557e-01 3.006292995072712415e-03 9.931342834779144368e-07 1.300770498540880157e-03 2.045160486305747240e-05 6.896686749455710909e-09
4.818373664461361727e-05 9.671352212059503017e-05 5.102741233997676318e-06 1.244113763729370638e-05 2.496989092390361877e-05 1.317583890577870546e-06
6.074690842645891209e-03 7.736324074553602159e-03 2.589850827998674276e-04 1.618802814234863638e-04 2.054104719012046906e-04 6.936237164543494773e-06
5.753352917370335717e-05 1.716425205347649197e-03 1.346041265478659099e-03 3.261088050458270296e-06 9.708609563930531167e-05 7.618441064133166273e-05
6.669482183057073854e-04 8.823661423669193482e-04 3.068563932862033994e-05 5.305784638906760092e-05 7.016441106935614061e-05 2.442480030475323650e-06
1.904859015937621081e-04 6.848005786330713107e-04 6.471351977177519643e-05 1.965079799473442595e-05 7.060081736791115592e-05 6.676432396852362828e-06
8.319723358907182842e-05 7.561522424570643608e-04 1.806505239541067454e-04 8.240443823709487668e-06 7.483362726093929578e-05 1.789015933340796157e-05
7.268442473446157237e-03 3.012293686368572310e-04 3.281579172842441494e-07 2.630570063213135616e-04 1.096678226494010727e-05 1.195866441884824528e-08
1.344003653912118068e-02 8.568161570198173926e-02 1.435834775889754944e-02 1.301591023818273254e-04 7.579982508472726029e-04 1.381111256335957910e-04
5.903222671063579341e-03 1.201405994560555968e-02 6.427173833321031537e-04 1.372378688787610280e-04 2.768687591596191125e-04 1.500483627248383048e-05
5.495890888342902514e-04 3.460496897742748601e-02 5.727544193373823589e-02 5.921977622650576086e-06 3.561883262739335559e-04 5.805163161787051758e-04
3.785665982762864701e-04 3.537404385181508459e-02 8.688738954990937735e-02 3.581675737452849141e-06 3.183939551621968260e-04 7.489570988148047193e-04
3.009815597545539845e-04 2.884965177972076411e-02 7.268936666052461248e-02 3.101275550747143085e-06 2.852629341559059979e-04 6.928408318058685558e-04
5.289843821308282124e-02 1.715471633336740354e-04 1.462358412140929431e-08 7.028342959007739896e-04 2.386966718118287250e-06 1.425790683589397162e-10
4.976329052762906713e-03 4.066328481268088879e-03 8.734246596886485747e-05 1.644768861355073270e-04 1.343505301477255099e-04 2.899494860586703227e-06
5.455152277222596879e-02 3.284252526145614581e-04 5.197515973165423020e-08 7.120407376748242667e-04 4.495221299916576088e-06 7.045291385677529417e-10
1.146733410153588650e-03 3.759312152089799852e-03 3.239544377557912469e-04 5.019099424879475715e-05 1.639901957358487331e-04 1.418661203787105330e-05
3.617357766361184446e-04 4.062701164526671960e-04 1.199410691343771873e-05 4.095653102475193386e-05 4.599174919907936265e-05 1.358416008585153688e-06
1.398516073316535824e-04 9.200299204877637749e-03 1.590984918779048130e-02 2.810858935515708241e-06 1.826196956716571833e-04 3.143432556459653570e-04
2.515698141987154912e-04 4.413688279101202205e-02 2.035515473947893117e-01 1.749227979782905646e-06 2.860920327597587165e-04 1.130489003156481083e-03
1.196397882853750261e-03 3.102163909589839008e-03 2.114382075564247288e-04 5.637084823578326627e-05 1.457944892793682488e-04 9.969685422132892140e-06
6.436054173983407622e-03 3.945762428347876494e-06 6.358646942317136563e-11 2.526381174881827730e-04 1.557464613951265780e-07 nan
6.297993421861658447e-03 4.738299491747532954e-03 9.370708639178104704e-05 1.884343525098074960e-04 1.417695290686713644e-04 2.819378593430499641e-06
5.199068416361640743e-05 2.067276246272120588e-03 2.160733069564990672e-03 2.517251961648998058e-06 9.983107412427213653e-05 1.043722138118000618e-04
2.071147937829254104e-03 6.435949915275518407e-04 5.257070643693850798e-06 1.254588731288696919e-04 3.902639030538762122e-05 3.190553923193534570e-07
6.255075172147517293e-03 3.532485412253372203e-03 5.243941559895937132e-05 1.989450474018426103e-04 1.125041776869187867e-04 1.677311897293150561e-06
3.059675032642239501e-02 9.810561752847224426e-03 8.268792073207187343e-05 4.739010665719508479e-04 1.543011327966304074e-04 1.317480254842550274e-06
4.450614695172161461e-03 7.064377800882759573e-04 2.947524738727835825e-06 1.954610309196617057e-04 3.111928331402831607e-05 1.299889803180419396e-07
5.187363210207518449e-03 5.981344002625732514e-03 1.812927871649439027e-04 1.538778804839566498e-04 1.770074418329052178e-04 5.401398939492775111e-06
2.286480821345859837e-03 9.183872063588838230e-03 9.696471150648644510e-04 6.500277001196060501e-05 2.588380739697566479e-04 2.758354825533874168e-05
1.784931692466074082e-02 4.165134535205394783e-03 2.554854013414598057e-05 3.767681554103978567e-04 8.886333956549312093e-05 5.483298710042724829e-07
1.690091695525364202e-04 1.476023431774553529e-04 3.388487270106210758e-06 2.987567425842595562e-05 2.609099204979358009e-05 5.990699898882302906e-07
1.256252663917045709e-04 9.653783877479948927e-03 1.950059085612898535e-02 2.348486632311057437e-06 1.780538990865373821e-04 3.569950515759732893e-04
5.643382645101224782e-03 1.150055109082792626e-02 6.160662640719571925e-04 1.341112277815555164e-04 2.710217324684841738e-04 1.469936315949922694e-05
5.148835413692598451e-03 8.179591355632176430e-03 3.415732306735197454e-04 1.393073062320027275e-04 2.202126169567278780e-04 9.278987357314844896e-06
1.359080307188786918e-02 1.574402727867241225e-03 4.794200244795376875e-06 3.463158052473581938e-04 4.051949316571984612e-05 1.237350507053049712e-07
1.176112008306473555e-03 1.062890684516415440e-02 2.524981146529547971e-03 3.121089471291326915e-05 2.788433585758875967e-04 6.686408834361886732e-05
3.168696834695117204e-03 4.354037720835979286e-03 1.572654444688126318e-04 1.143310066195627812e-04 1.567446331379835039e-04 5.689023504151162984e-06
1.287179218174561157e-04 9.982215564916074868e-03 2.034906651326640059e-02 2.360318000909204477e-06 1.805066182454996993e-04 3.650773689646417725e-04
2.738236544463923394e-04 4.928577769645059448e-04 2.331856858939218569e-05 3.080891076319692255e-05 5.543498502250479733e-05 2.624201043979110667e-06
4.507563874412312543e-03 5.994037807753072045e-02 2.095205804805733152e-02 5.020949317979862169e-05 6.237883734158870905e-04 2.286763618407234851e-04
1.871833836473157930e-04 1.192961529619562810e-03 1.998550867314818902e-04 1.489817487275074928e-05 9.483298692299858205e-05 1.590514551975298353e-05
5.198751716174454529e-03 4.431932818311112854e-03 9.931546551378289678e-05 1.664492912630497758e-04 1.418137283631149036e-04 3.194311933794450033e-06
5.882707220017380223e-05 2.477799927909529742e-03 2.743372999891580122e-03 2.565394731591818619e-06 1.077144147479685866e-04 1.192808941433503808e-04
1.141143695117197154e-03 1.033054930848908981e-02 2.458306996393933019e-03 3.071081100598613858e-05 2.749336151062000701e-04 6.602179643952314769e-05
2.530140332548835858e-03 2.594590660286888451e-02 6.993953064582614232e-03 4.297794723805670148e-05 4.283369288201162241e-04 1.180542855287871831e-04
2.294943462550347313e-02 1.055300668236358597e-02 1.275586921332116930e-04 3.919861587919875180e-04 1.816591903945535336e-04 2.224828778490125304e-06
5.672223456690828058e-03 6.831500460648287643e-03 2.162760826620591104e-04 1.589519134796541454e-04 1.908747989606707641e-04 6.089450744858760055e-06
1.125389845595847760e-03 3.933257401758982752e-03 3.613527526462601003e-04 4.839047266421830093e-05 1.685228865552300772e-04 1.554496141065969363e-05
5.963409284317489067e-03 5.651826831198913936e-04 1.408032563432470852e-06 2.325855432942463121e-04 2.214265626038275971e-05 5.522500718782584245e-08
1.615206281378234188e-02 2.378451221576316499e-04 9.206406015316304092e-08 3.951331125054143674e-04 5.898756664582716835e-06 2.290158948500873647e-09
2.144079432301770893e-03 8.566272720565093479e-03 8.996478471343660743e-04 6.308363349168663104e-05 2.500138345857047376e-04 2.648555742535809099e-05
1.397195646930526891e-04 5.693041344749794064e-04 6.097630083190530570e-05 1.592522320978657875e-05 6.485438434973991395e-05 6.950325067695525599e-06
2.339694553947779809e-04 1.931630254251248680e-02 4.191972800209331496e-02 3.056329901201880361e-06 2.455826978195135932e-04 5.235334580952580872e-04
2.526318423930362655e-02 1.068038916551827811e-04 1.186904263761334732e-08 4.939493246224745549e-04 2.134275996468083329e-06 2.098707060483277964e-10
1.404226737425773308e-02 9.958760913604258747e-04 1.856534380673124929e-06 3.591791411734884787e-04 2.575476197394195856e-05 4.812025954727902837e-08
4.218101493178139094e-03 6.609647673778473731e-03 2.722508330450512659e-04 1.266369587935697242e-04 1.976533270601995608e-04 8.200773452780569820e-06
4.518625002862819429e-03 6.017009631871195197e-02 2.106127867842544354e-02 5.023601905269574596e-05 6.248065667787513133e-04 2.294015522755455620e-04
2.561406896581797099e-04 4.496083435609388168e-02 2.074530249542487770e-01 1.767049398813103161e-06 2.888074058757724729e-04 1.137941094344651835e-03
6.796703964440098389e-05 6.061210458274679524e-05 1.420855771261386735e-06 1.885036849068194857e-05 1.681032714852846515e-05 3.940916894259113959e-07
2.269037779510618691e-02 2.962118842897432103e-05 1.016465134284771921e-09 4.695332600844080630e-04 6.251110017099014319e-07 9.203439287865707659e-11
2.672094877947284175e-03 1.388997343019005015e-02 1.897931691863474768e-03 6.248660862959358009e-05 3.203457929959451509e-04 4.437214773032567490e-05
1.065588305659614932e-03 1.914038142196927694e-03 9.037355214269737758e-05 6.082654609703243894e-05 1.091186918130625737e-04 5.162910808573546734e-06
2.162765910283637183e-03 3.433916478025711427e-03 1.433176116913958964e-04 9.028505493134242733e-05 1.430521439173179079e-04 5.992995083540891630e-06
5.341764821293892851e-04 2.543088011974647955e-02 3.182494339812347306e-02 7.184447281252686947e-06 3.310730475782918173e-04 4.136732660316411419e-04
3.760891875463912015e-04 4.427051523023428636e-02 1.369833955822183924e-01 2.986328612791456708e-06 3.295864866085442425e-04 9.381634215899986931e-04
2.213420286026224204e-03 7.252008032269330329e-03 6.245716817028235113e-04 6.980976598733816931e-05 2.272493932723316438e-04 1.971881006187881528e-05
1.157014538186729169e-04 9.236050327543487981e-05 1.938042907045911534e-06 2.524733618562442756e-05 2.015396226737742528e-05 4.229456000627485572e-07
1.774804796496143311e-02 1.119334784114300874e-04 1.855662667971103019e-08 4.154982273776965172e-04 2.660695252887594315e-06 4.546163647846932277e-10
1.427649992952861879e-03 9.173050337475840976e-03 1.549299669571846394e-03 4.109873996043941714e-05 2.615829915513614751e-04 4.456565271290669758e-05
4.883895407930438637e-03 7.752615419562847165e-03 3.234891725070188073e-04 1.357076014538687449e-04 2.144105383084171038e-04 9.023189574362098053e-06
3.347475455506865316e-02 3.151674448749197666e-04 7.800005752400807069e-08 5.642932079734998578e-04 5.467971895874256803e-06 1.356375892382469503e-09
4.088343365291180476e-03 6.407669666727677793e-03 2.639869679827988591e-04 1.246646125840063864e-04 1.946393535354240848e-04 8.075625698526127808e-06
