0.000000000000000000e+00 0.000000000000000000e+00
8.512036594058458583e-02 1.136079670713311188e-03
8.114415356755144693e-02 3.559380239613497889e-03
9.042765984214495845e-02 5.020034897159936227e-03
3.318807251371683753e-01 5.427405314754289202e-03
6.874550863867324724e-01 5.613266433770747188e-03
1.018795546166816113e+00 5.783840730662684164e-03
1.250599180232339735e+00 5.967815845339134208e-03
1.382168398554228350e+00 6.115917303863400815e-03
1.447468780629346252e+00 6.205269643730166630e-03
1.477584467147396552e+00 6.250573261185923303e-03
1.490984574710314092e+00 6.271619845374391995e-03
