0.000000000000000000e+00 0.000000000000000000e+00
3.829913838241026935e-01 3.004487194950710327e-04
1.328368123674463108e+00 1.603702702683430792e-03
2.092061270628277292e+00 4.928469227110512246e-03
2.271475497322840376e+00 5.820961872668763137e-03
2.453939466430301586e+00 6.022346530617096738e-03
2.615855372847455396e+00 6.196256639404857866e-03
2.718528817208032855e+00 6.341837897419058678e-03
2.772155095744670117e+00 6.433025238743579795e-03
2.797464087453098713e+00 6.480213491102638015e-03
2.808841131502434418e+00 6.502349622930229250e-03
2.813843366336040930e+00 6.512268860620990148e-03
