0.000000000000000000e+00 0.000000000000000000e+00
-2.752085119873134200e+00 9.102563519524363997e-04
-4.814135402322881063e+00 1.256450237186479543e-03
-5.660988525847522546e+00 1.499629534787726625e-03
-5.833540816405331952e+00 1.842193832674778953e-03
-5.805630098466160405e+00 2.292249423630951608e-03
-5.749258213101199111e+00 2.689648958883962895e-03
-5.710594535902681734e+00 2.942767396268755869e-03
-5.690290454194261827e+00 3.075020312538534906e-03
-5.680740266548720996e+00 3.137383088567930432e-03
-5.676458541500905675e+00 3.165397933008098214e-03
-5.674578549335712374e+00 3.177711045443978172e-03
